ID,net_econ_value,biodiversity,net_ghg_co2e,carbon,cropland_value,forestry_value,grazing_value,grazing_methane,production_value,transition_cost,nitrate_cancer_cases,ground_noxn,noxn_in_drinking_water,surface_noxn
97.0,1.447154673970112e9,1.83078425806e6,1.084730654068526e9,3.24146847900089e8,1.191945685469229e9,2.52247227433173e8,1.3332491419468601e8,5.190389411590012e9,1.5775178270970879e9,1.30363153126976e8,5014.331717000001,1.5811482418086002e7,9.971756830668002e6,6.835136196321001e6
98.0,1.441653948357873e9,1.8521233415050001e6,1.0879628763005593e9,3.24185620862581e8,1.185507232560112e9,2.5562251220260996e8,1.29365469337239e8,5.035886676445208e9,1.5704952140999608e9,1.28841265742088e8,5014.490742999999,1.5768029542928e7,9.943963187229e6,6.815893363605e6
99.0,1.461535455010832e9,1.8365689698780002e6,1.0198027757879834e9,3.08509683738109e8,1.237428669664287e9,2.3086799138573498e8,1.43126539087816e8,5.569969895920817e9,1.611423200137838e9,1.4988774512700602e8,5016.6431,1.5852876393396001e7,1.0017569739042e7,6.883789264532e6
100.0,1.450783816823384e9,1.850367246607e6,1.045625063361728e9,3.13517272209979e8,1.219358184407028e9,2.4182544961691296e8,1.33540808576166e8,5.196913403743084e9,1.594724442600107e9,1.43940625776723e8,5016.0331830000005,1.5816037971235003e7,9.987485980457e6,6.857425866078999e6
101.0,1.43040062866734e9,1.8639243395990003e6,1.1014450411667962e9,3.2659808310424805e8,1.169735186581535e9,2.61335591768447e8,1.2344352764568901e8,4.80406317743899e9,1.5545143059956708e9,1.24113677328331e8,5014.0183210000005,1.5741065191270001e7,9.922480383420002e6,6.7973537171950005e6
102.0,9.161339901975361e8,1.9390345126329998e6,1.5583994000577283e9,4.4683989846338e8,4.81902677604356e8,3.66960507509061e8,1.02656242973119e8,4.000678048733246e9,9.51519428086536e8,3.5385437889e7,4982.930354,1.5105890238937002e7,9.309327496548e6,6.1946657426350005e6
103.0,1.4714782972329252e9,1.811975861564e6,9.807589425837579e8,3.0038472952863e8,1.255704035121423e9,2.1743708112984398e8,1.5503940849795002e8,6.032586617727607e9,1.628180524749217e9,1.5670222751629198e8,5018.4027,1.5909381930027e7,1.0061970480818e7,6.92177248195e6
104.0,1.387525522705212e9,1.882609641905e6,1.170250587240716e9,3.43184845894445e8,1.0853246738846629e9,2.8728200393871e8,1.13142737657376e8,4.404692385279115e9,1.4857494154807491e9,9.8223892775537e7,5010.794587,1.5629611954540003e7,9.823319100906001e6,6.704487246153e6
105.0,-8.759199693250864e9,2.3028363992500002e6,3.5330262696844964e9,9.64507402478862e8,3.3741064176725e7,5.9096155092168994e7,4.384655536446e6,1.7504363689988098e8,9.722187480534e7,8.856421568056204e9,4945.091915000001,1.4850304965782e7,8.969949629694e6,5.812534094542e6
106.0,1.458714282711864e9,1.827608370854e6,1.0486804422226987e9,3.15756006244479e8,1.221262519282953e9,2.39137729286201e8,1.40133361494415e8,5.454579033686216e9,1.600533610063569e9,1.41819327351705e8,5015.546050999999,1.5851523591322001e7,1.0008227425626002e7,6.870105701208001e6
107.0,-4.71385160128433e9,2.2236217506600004e6,2.868327296244812e9,7.839227115630319e8,6.6752937848784e7,2.1706667932804802e8,7.637664120345e6,3.0279897431524e8,2.9145728129717696e8,5.005308882581507e9,4949.526978,1.4855272199615002e7,8.980357765429e6,5.825864852177e6
108.0,1.467131665907559e9,1.820454415245e6,1.0089571009390604e9,3.06623697979291e8,1.244090755228343e9,2.2630981781529298e8,1.48186464490352e8,5.766489582583662e9,1.618587037533988e9,1.5145537162642902e8,5017.409565,1.5886009066031002e7,1.0041237126239e7,6.902424817084e6
109.0,1.449668202643802e9,1.8336018250600002e6,1.077745244258273e9,3.22430409530371e8,1.1987402526721082e9,2.49886418107853e8,1.34221936143772e8,5.224979534321035e9,1.5828486069237332e9,1.3318040427993101e8,5014.867687,1.5814779669638e7,9.976870940237e6,6.841373598476001e6
110.0,1.4188548257218359e9,1.8738142580290001e6,1.1080101246324186e9,3.2722186201964605e8,1.1563163350534282e9,2.66033724262187e8,1.1796122418778202e8,4.59016847198082e9,1.540311283503397e9,1.21456457781561e8,5013.467801000001,1.5716795369894003e7,9.902985193707999e6,6.780412899567001e6
111.0,1.0621245174528689e9,1.937910431305e6,1.4534787803488946e9,4.1745470508265007e8,6.589402511228681e8,3.48398738470693e8,9.9069486290146e7,3.8594235810411015e9,1.106408475883707e9,4.4283958430838004e7,4990.226488999999,1.5196995507727003e7,9.428408680321999e6,6.328792607834e6
112.0,1.438464706549417e9,1.8416570330080003e6,1.104130983577778e9,3.2869088222717804e8,1.1718388508696132e9,2.59871675509361e8,1.2980904876367001e8,5.05344589609373e9,1.561519575142644e9,1.23054868593227e8,5014.381916,1.5772475608128e7,9.941843625891e6,6.809999333765e6
113.0,1.398338294526339e9,1.860646112241e6,1.170972266459547e9,3.450599297569e8,1.090390564465607e9,2.8555949468966496e8,1.21004390389104e8,4.712373799120979e9,1.4969544495443761e9,9.861615501803699e7,5011.387294000001,1.5663210583958004e7,9.845306559286e6,6.720001599786e6
114.0,1.466921388410352e9,1.829176881176e6,9.915751425036997e8,3.0217865504342103e8,1.248454435750257e9,2.23338249317877e8,1.4960032343794203e8,5.820662966108867e9,1.6213930085060759e9,1.5447162009572402e8,5017.541897,1.5876264557361003e7,1.0038577857845e7,6.903639505821e6
115.0,1.4342244002659068e9,1.849998386782e6,1.110241063215754e9,3.2998036506568706e8,1.164401824099045e9,2.6273208114545e8,1.28030089208728e8,4.984347101254917e9,1.555163994453223e9,1.20939594187316e8,5014.166124,1.5749635506983e7,9.926224498354001e6,6.798267283586001e6
116.0,1.442472022644306e9,1.851232278172e6,1.08661824264326e9,3.2391195110171604e8,1.187304797918509e9,2.54869485971342e8,1.2980206252876899e8,5.052945569818254e9,1.57197634641862e9,1.29504323774314e8,5014.593973999999,1.5770838521098003e7,9.946513956911001e6,6.818304089994e6
117.0,7.824607446820631e8,1.964640919348e6,1.6140504906026065e9,4.60085549896081e8,3.6937867036024404e8,3.77379599198754e8,9.359528102258301e7,3.646492950817851e9,8.403535505815809e8,5.7892805899518e7,4976.179126999999,1.5009378268462e7,9.209588071357999e6,6.093519597213e6
118.0,1.2046393956990237e9,1.936372894227e6,1.3033893189526134e9,3.75528772572859e8,8.53527166728158e8,3.2806752502134603e8,9.4448675751863e7,3.677475690726808e9,1.276043367501367e9,7.140397180234301e7,5000.708140999999,1.5333824320267e7,9.577447308591e6,6.484599901798001e6
119.0,1.463949421242467e9,1.822235032756e6,1.0269076526761687e9,3.1077113880546e8,1.236284380890483e9,2.3133442846610302e8,1.44642672313059e8,5.629326147192562e9,1.612261481669645e9,1.4831206042717803e8,5017.270147,1.5877715991849001e7,1.0032171655264e7,6.892890597674e6
120.0,-9.974265152163921e9,2.331281043433e6,3.6841853385232573e9,1.0048112587864609e9,1.6686636601562e7,232782.840423,154320.721442,6.130518021640999e6,1.7073740163427e7,9.991338892327349e9,4944.0036900000005,1.484308877674e7,8.960957495489e6,5.802626129445e6
121.0,1.4589160934900222e9,1.840713227156e6,1.0250789420170507e9,3.093066078202491e8,1.234084255053691e9,2.33736083657147e8,1.40103709283937e8,5.452264332859783e9,1.6079240479947748e9,1.49007954504753e8,5016.640569,1.5843088540619003e7,1.0009741033882e7,6.877008867165e6
122.0,1.441239642365151e9,1.8521709758990002e6,1.0892142196411927e9,3.2450025567923105e8,1.184154123709526e9,2.56075637096609e8,1.2923914543001e8,5.031002559132707e9,1.569468906236145e9,1.28229263870994e8,5014.591961,1.5766741880015e7,9.943158010862e6,6.815313933236e6
123.0,1.331040108862781e9,1.869789518408e6,1.250695183456933e9,3.6584493660931903e8,9.831770247844092e8,3.0661514881032896e8,1.1645869651462202e8,4.53681253886183e9,1.40625087010936e9,7.5210761246579e7,5007.855761999999,1.5538857049444001e7,9.739917091223e6,6.624224237106e6
124.0,1.4603496491805131e9,1.834905082442e6,1.0339362256658669e9,3.12101021827744e8,1.230336362411234e9,2.3471688365673697e8,1.41883029864883e8,5.521709385126385e9,1.606936275932854e9,1.4658662675234103e8,5016.483755000001,1.5849589344921002e7,1.0011383273025e7,6.876037073021001e6
125.0,1.465132012241818e9,1.8238483797250001e6,1.0192535977880981e9,3.08873777477877e8,1.240478313082132e9,2.2915974668034896e8,1.45555155125539e8,5.664179314872544e9,1.61519321488802e9,1.50061202646202e8,5017.361692,1.5877493299227001e7,1.0034061659149e7,6.895912029526e6
126.0,1.194144867521423e9,1.9391918182840003e6,1.3017458007671962e9,3.74768668718199e8,8.55156816353342e8,3.2631650886295605e8,9.2988805315888e7,3.620299226643332e9,1.274462130532186e9,8.0317263010763e7,5000.319498000001,1.5336006315871e7,9.578401963275e6,6.484982891926e6
127.0,-8.74710242730366e9,2.299722394253e6,3.5327052387537613e9,9.645806842992829e8,3.3683340461223e7,6.271758885228499e7,5.132210461313e6,2.0453018384714597e8,1.0153313977482101e8,8.84863556707848e9,4945.091915000001,1.4850327966880003e7,8.970146250908e6,5.812807054716e6
128.0,1.3449938160950809e9,1.893146926474e6,1.2240094395477066e9,3.5707385765414e8,1.010139464331151e9,3.03897384130794e8,1.0947095983506802e8,4.263068592540337e9,1.423507808297013e9,7.8513992201932e7,5008.161274,1.5535929024394002e7,9.744449854740001e6,6.633166461309001e6
129.0,7.10946177106205e8,1.966578860972e6,1.647724801757917e9,4.69643227088718e8,3.12225544393308e8,3.81319338388427e8,9.534348358757299e7,3.715018211702449e9,7.888883663693081e8,7.794218926310301e7,4971.200142000001,1.4969835168141e7,9.162923284524e6,6.042936763546e6
130.0,-1.0020177441751818e10,2.332956561509e6,3.6848342010689545e9,1.004954782109715e9,0.0,0.0,0.0,0.0,0.0,1.0020177441751818e10,4943.973846,1.4821282515814003e7,8.949743038794e6,5.797119460623e6
131.0,8.94635526221616e8,1.938427285437e6,1.570415424073481e9,4.50192569549013e8,4.58534750889815e8,3.6949663917851603e8,1.03008749494401e8,4.014533213644992e9,9.31040139562732e8,3.6404613341115996e7,4981.295921999999,1.5093708835330002e7,9.292414613896e6,6.175302371581e6
132.0,1.46620791393089e9,1.831326093345e6,9.860382412090989e8,3.0063821764352095e8,1.248913892793287e9,2.2304408577091298e8,1.49460056948895e8,5.815094507523905e9,1.621418035513095e9,1.55210121582205e8,5017.54118,1.5871521000241e7,1.0036297108275e7,6.902700707247e6
133.0,1.206873229710913e9,1.9219307534840002e6,1.3440165980831141e9,3.8821605699093604e8,8.278961570811679e8,3.30193276397089e8,1.01962457492229e8,3.9721138775158973e9,1.260051890970486e9,5.3178661259573e7,5001.051174,1.5333533212868003e7,9.568872702489e6,6.471468468715e6
134.0,-9.834594034793648e9,2.325619818189e6,3.6755944822133875e9,1.002782700032369e9,2.4719691161925e7,5.360739488845001e6,1.601064747527e6,6.3770895264911e7,3.1681495398297004e7,9.866275530191946e9,4944.093036000001,1.4846137222301e7,8.96355568268e6,5.804967692825999e6
135.0,1.3587544970582669e9,1.88409735514e6,1.2142132481498654e9,3.55155587544665e8,1.030147303125612e9,2.99446726115515e8,1.13026974107543e8,4.401195309028645e9,1.44262100334867e9,8.3866506290403e7,5009.20431,1.5569843254755002e7,9.770763902797e6,6.655466079485999e6
136.0,1.457490579301418e9,1.8439562497299998e6,1.0126625955163825e9,3.05860248064117e8,1.238390260038204e9,2.30987577592443e8,1.3985154314238e8,5.441249035935661e9,1.609229380773027e9,1.51738801471609e8,5016.547723000001,1.5846389902098002e7,1.0014298355928e7,6.882390292323001e6
137.0,1.41139303176736e9,1.8693637836550002e6,1.1420156022879949e9,3.36842562085974e8,1.124488918725373e9,2.7613159132102e8,1.19553337788469e8,4.653689601362158e9,1.520173847834862e9,1.0878081606750202e8,5012.568067,1.5685226374469003e7,9.873534113148e6,6.751855249331e6
138.0,1.475586286261991e9,1.800722924457e6,9.385198288042929e8,2.91298968441309e8,1.265062817555859e9,2.0544144689252996e8,1.6657597763058102e8,6.478819440692e9,1.63708024207897e9,1.61493955816979e8,5018.787045000001,1.5929394269052003e7,1.0082278167082e7,6.942240693268e6
139.0,1.4498826421009111e9,1.85237568151e6,1.0347723946149547e9,3.10474746224698e8,1.2246029893682709e9,2.38664558220083e8,1.33181323705966e8,5.181750410446896e9,1.5964488712943199e9,1.46566229193409e8,5016.088390000001,1.5821820228499e7,9.993462400416e6,6.863546621266e6
140.0,8.576474524331911e8,1.95401725267e6,1.58321499399891e9,4.5251791492200804e8,4.29396445437332e8,3.7261249899180096e8,9.754788294085401e7,3.800868035755965e9,8.99556827369987e8,4.1909374936795995e7,4980.442781,1.5054194520066002e7,9.259439252874e6,6.145860916872e6
141.0,-2.747391631176422e9,2.149419658233e6,2.512792689505496e9,6.89841081034888e8,1.0016501072382098e8,3.0066445638760495e8,2.1233347804583e7,8.3123038112133e8,4.2206281491600895e8,3.169454446092431e9,4954.109214,1.4862844112835e7,8.996511908222e6,5.846362278927e6
142.0,5.2165216864708304e8,1.995988913096e6,1.6922113089104433e9,4.78425386534119e8,2.98224948613232e8,3.6989297278040004e8,7.9725556124819e7,3.100755419066316e9,7.47843477518451e8,2.26191308871368e8,4967.403364,1.4965502352623003e7,9.144087128877e6,6.01655514586e6
143.0,1.3775428396154847e9,1.8848919906620001e6,1.1848990100201573e9,3.4696318348363304e8,1.0659155058056881e9,2.92386502274158e8,1.1211606856356001e8,4.364966470991517e9,1.4704180766434057e9,9.2875237027921e7,5010.471406000001,1.5605118922948001e7,9.803028350228e6,6.686464364956001e6
144.0,1.198197467362837e9,1.9404202590490002e6,1.2757411696261163e9,3.6734088980768603e8,8.895141211085631e8,3.18909028988631e8,9.14389838657e7,3.558771316769944e9,1.299862133962894e9,1.01664666600057e8,5001.0370729999995,1.5364960352597002e7,9.607946512487002e6,6.515038841394e6
145.0,1.388317501474774e9,1.864886769537e6,1.1840564174310563e9,3.4831305331615996e8,1.074886060580477e9,2.89122723663578e8,1.19517284624552e8,4.65457223640985e9,1.483526068868607e9,9.5208567393833e7,5010.800739,1.5641534453485e7,9.827317600998e6,6.703992106888e6
146.0,1.4324243073061209e9,1.8489118951520002e6,1.1148634726613965e9,3.3119228725013703e8,1.159680888816451e9,2.64359558936696e8,1.2779852708471102e8,4.975412362788614e9,1.5518389748378582e9,1.19414667531737e8,5013.447023000001,1.5747415950643001e7,9.923062155264001e6,6.794581241515e6
147.0,1.3426959879786038e9,1.8973892533270002e6,1.220266673477511e9,3.5555398921798503e8,1.0101191818254691e9,3.0448683867031e8,1.0713151453455101e8,4.17156434942169e9,1.42173753503033e9,7.9041547051726e7,5008.057739,1.5528228458065001e7,9.740024345020998e6,6.630743201961e6
148.0,1.4339851128119562e9,1.8620794952560002e6,1.0935507661042638e9,3.24683642630674e8,1.178222514380485e9,2.58541323552869e8,1.24557022775626e8,4.847796177077041e9,1.5613208607089798e9,1.2733574789702399e8,5014.570632,1.5751758558098003e7,9.932385559703e6,6.80696546601e6
149.0,1.425486776742059e9,1.8543405957100003e6,1.126603834183047e9,3.33944522938855e8,1.14512521150604e9,2.69025976106976e8,1.2567964382026501e8,4.892970829637726e9,1.539830831433281e9,1.14344054691222e8,5013.29101,1.5724451204488002e7,9.904006983083002e6,6.777555452343e6
150.0,1.475112922428775e9,1.804352171272e6,9.431098316432124e8,2.92231167492737e8,1.264127597657545e9,2.0691446684897202e8,1.65060643335306e8,6.420222458174496e9,1.6361027078418229e9,1.60989785413048e8,5018.884864000001,1.5925369667417001e7,1.0079374100872003e7,6.939932832842e6
151.0,1.308921477669837e9,1.9101362582410001e6,1.2428777645899029e9,3.61003215648032e8,9.640490321942381e8,3.11609404745649e8,1.03743628166656e8,4.04003463931072e9,1.379402065106543e9,7.0480587436706e7,5007.456688,1.5473291460883003e7,9.694500584842e6,6.589914257635e6
152.0,1.453890623413887e9,1.8441979111120002e6,1.0510852683245568e9,3.15556204597384e8,1.216247550490171e9,2.42839754536385e8,1.36111756877891e8,5.297707426625897e9,1.5951990619044468e9,1.4130843849056e8,5015.281956000001,1.5816938131351002e7,9.987114797965001e6,6.856239885606e6
153.0,1.4484681596096382e9,1.8406142041520001e6,1.0784150675552564e9,3.22400904181e8,1.197043861956119e9,2.5098935578594297e8,1.33227419561629e8,5.186079055420516e9,1.581260637303691e9,1.3279247769405301e8,5014.847675,1.5800048752599e7,9.967637124077e6,6.8351219613459995e6
154.0,1.2772921018241591e9,1.901258689919e6,1.2957192559328232e9,3.76379892760103e8,9.13849090123761e8,3.17665286523977e8,1.0827587272395599e8,4.2170175427110434e9,1.339790249371694e9,6.2498147547535e7,5005.386326,1.5433489667302003e7,9.655745556286e6,6.551432180779999e6
155.0,1.292433959767938e9,1.878189264259e6,1.287802649359158e9,3.75629524637876e8,9.29844352700301e8,3.14310763858423e8,1.1486627360114801e8,4.475280382319357e9,1.359021390159872e9,6.6587430391934e7,5006.277223000001,1.5477862392077003e7,9.686422022094e6,6.574555830202e6
156.0,1.026825266754339e9,1.9542607918740003e6,1.4409721993971264e9,4.1210637800506306e8,6.68223862877614e8,3.46134775189246e8,8.9981302568251e7,3.504225997738554e9,1.1043399406351109e9,7.7514673880772e7,4989.5623940000005,1.5179945403199e7,9.420014326242e6,6.325227758474e6
157.0,1.477375339289714e9,1.79656168479e6,9.009655459876056e8,2.82747233756642e8,1.269852268792557e9,1.9698322168908697e8,1.7454336067940202e8,6.788715556004086e9,1.641378851161046e9,1.64003511871332e8,5018.948114,1.5937546394279003e7,1.0091915439395e7,6.952642000066999e6
158.0,1.4700970717118502e9,1.8241215309990002e6,9.55948889414841e8,2.94247366654715e8,1.2593567496394012e9,2.1294374284783602e8,1.58035419942775e8,6.147906082622366e9,1.6303359124300117e9,1.60238840718162e8,5018.603093000001,1.5893001658533003e7,1.0056110522145e7,6.921581050374e6
159.0,1.454481691709124e9,1.841396840567e6,1.0543075182804008e9,3.16585930569095e8,1.215286231961727e9,2.4300671457164997e8,1.36816542450973e8,5.325378023647383e9,1.5951094889843497e9,1.40627797275226e8,5015.139052,1.5819548181208001e7,9.987315763024002e6,6.855134991835e6
160.0,1.469887395966456e9,1.813758329533e6,9.930747682170897e8,3.03090316621836e8,1.251170819908016e9,2.2128006440057498e8,1.51949943706047e8,5.912819636482117e9,1.624400828014638e9,1.54513432048182e8,5018.347541000001,1.5903478138711002e7,1.0055871664131e7,6.915544768276e6
161.0,1.4524468775104642e9,1.8321213594060002e6,1.0696173712987999e9,3.2057770994407e8,1.2054045870593529e9,2.47201707467335e8,1.3594023761542e8,5.291711591472836e9,1.588546532142108e9,1.36099654631644e8,5014.8684010000015,1.5825183385800002e7,9.985942243693e6,6.849854958319e6
162.0,1.426453947674999e9,1.8632214857440002e6,1.1150228918607776e9,3.30251971672403e8,1.157060494168325e9,2.6562262122928602e8,1.23199311413371e8,4.795050213568327e9,1.545882426810982e9,1.19428479135983e8,5013.5264720000005,1.5726866033547003e7,9.909570286401e6,6.78496068772e6
163.0,1.345705928930614e9,1.883329014431e6,1.2311741399918432e9,3.5993539925175e8,1.0069855013934641e9,3.03584135367653e8,1.1373360180414e8,4.429449529895343e9,1.424303238565257e9,7.859730963464302e7,5008.52438,1.5544436836097002e7,9.749865724614e6,6.636795481562e6
164.0,1.468434634570997e9,1.816775324947e6,1.0022565624393553e9,3.05093907435467e8,1.24729052893646e9,2.24426808070081e8,1.49590487399869e8,5.821054907867857e9,1.62130782440641e9,1.52873189835413e8,5018.036627,1.5895028274553e7,1.0048345081836e7,6.908554668535001e6
165.0,1.4388757867290459e9,1.85744113678e6,1.0872779403224342e9,3.2345087879689205e8,1.1860041113015661e9,2.55996376063829e8,1.26811335978448e8,4.935430763308487e9,1.568811823343843e9,1.2993603661479701e8,5014.597318,1.5764546828113e7,9.942828145817999e6,6.816120989262e6
